,Price,Address,Bedrooms,Bathrooms,Sqft,ZipCode,State,City
1044,419900.0,"2750 S 500 E, Salt Lake City, UT 84106",4.0,1.0,2047.0,84106.0,UT,Salt Lake City
1045,674900.0,"473 North 1180 East, Pleasant Grove, UT 840...",5.0,3.5,4027.0,,,
1046,69800.0,"1088 W Yarrow Lane, 99, Salt Lake City, UT 84123",2.0,2.0,860.0,84123.0,UT,Salt Lake City
1047,405000.0,"267 S 930 W, Pleasant Grove, UT 84062",3.0,3.0,1500.0,84062.0,UT,Pleasant Grove
1048,690000.0,"6652 S Duchess St, West Jordan, UT 84081",6.0,2.75,2926.0,84081.0,UT,West Jordan
1049,489000.0,"1234 W 80 S, Pleasant Grove, UT 84062",3.0,2.5,1718.0,84062.0,UT,Pleasant Grove
1050,465000.0,"5963 S Loder Dr, Salt Lake City, UT 84118",4.0,2.0,1748.0,84118.0,UT,Salt Lake City
1051,1125000.0,"673 W 1040 N, American Fork, UT 84003",5.0,4.5,5055.0,84003.0,UT,American Fork
1052,1299000.0,"4682 S Fortuna Way, Millcreek, UT 84124",5.0,2.5,3564.0,84124.0,UT,Millcreek
1053,2200000.0,"9570 S Glacier Ln, Sandy, UT 84092",5.0,5.0,6128.0,84092.0,UT,Sandy
1054,770000.0,"387 South 125 West, Kamas, UT 84036",4.0,3.0,1504.0,84036.0,UT,Kamas
1055,849900.0,"9967 S Campaign Dr, South Jordan, UT 84095",5.0,3.5,4210.0,84095.0,UT,South Jordan
1056,1079900.0,"2105 W Lawrence Circle, South Jordan, UT 84095",6.0,4.5,4044.0,84095.0,UT,South Jordan
1057,490000.0,"762 W 300 S, Lehi, UT 84043",4.0,2.5,1709.0,84043.0,UT,Lehi
1058,990000.0,"1026 N 120 W, Mapleton, UT 84664",4.0,4.75,4491.0,84664.0,UT,Mapleton
1059,1135000.0,"2197 Fair Winns Ln, Draper, UT 84020",5.0,3.0,4230.0,84020.0,UT,Draper
1060,575000.0,"10437 Tamarack Drive, Cedar Hills, UT 84062",5.0,3.5,3431.0,84062.0,UT,Cedar Hills
1061,474900.0,"1691 S 2450 E, Spanish Fork, UT 84651",3.0,2.0,1839.0,84651.0,UT,Spanish Fork
1062,515000.0,"841 E 380 S, American Fork, UT 84003",3.0,2.75,2659.0,84003.0,UT,American Fork
1063,779900.0,"1076 S 1550 W, Mapleton, KS 84664",4.0,2.5,3963.0,84664.0,KS,Mapleton
1064,829900.0,"1147 S 1550 W, Mapleton, UT 84664",4.0,3.0,5100.0,84664.0,UT,Mapleton
1065,949900.0,"614 W 1330 S, Lehi, UT 84043",4.0,2.5,3958.0,84043.0,UT,Lehi
1066,1149900.0,"323 N 500 W, Mapleton, UT 84664",3.0,2.5,5789.0,84664.0,UT,Mapleton
1067,969900.0,"1506 S 760 W, Lehi, UT 84043",5.0,2.5,3963.0,84043.0,UT,Lehi
1068,519900.0,"11730 S Shadow View Ln, Draper, UT 84020",4.0,3.5,2283.0,84020.0,UT,Draper
1069,417000.0,"1128 S 820 3 , 1 203, Heber City, UT 84032",3.0,2.0,1193.0,84032.0,UT,Heber City
1070,414900.0,"5039 N Hidden Way, Midway, UT 84049",,1.0,173.0,84049.0,UT,Midway
1071,705000.0,"1985 South 500 East, Heber City, UT 84032",5.0,3.5,2955.0,84032.0,UT,Heber City
1072,974000.0,"163 West 400 South, American Fork, UT 84003",4.0,2.5,3978.0,84003.0,UT,American Fork
1073,520000.0,"352 S Larsen Ln, Mapleton, UT 84664",10.0,5.0,5000.0,84664.0,UT,Mapleton
1074,507005.0,"1553 East 1100 South, Spanish Fork, UT 84660",5.0,2.5,2160.0,84660.0,UT,Spanish Fork
1075,959000.0,"738 South 1300 East, Salt Lake City, UT 84102",6.0,3.5,3319.0,84102.0,UT,Salt Lake City
1076,470000.0,"5168 Black Twig Drive, South Jordan, UT 84009",2.0,1.5,1677.0,84009.0,UT,South Jordan
1077,274900.0,"251 S 700 E, #13, Salt Lake City, UT 84102",1.0,1.0,708.0,84102.0,UT,Salt Lake City
1078,464900.0,"3642 W 1650 N, Lehi, UT 84043",4.0,3.5,2296.0,84043.0,UT,Lehi
1079,899999.0,"75 W Main Canyon Rd, Wallsburg, UT 84082",4.0,3.0,3538.0,84082.0,UT,Wallsburg
1080,1550.0,"4085 W 5010 S, Kearns, UT 84118",3.0,1.0,1200.0,84118.0,UT,Kearns
1081,120000.0,"3554 Casino Camino, West Valley City, UT 84...",3.0,2.0,1180.0,,,
1082,749900.0,"3618 S 1300 E, Salt Lake City, UT 84106",5.0,2.0,2635.0,84106.0,UT,Salt Lake City
1083,449999.0,"3776 South 1215 East, South Salt Lake, UT 841...",3.0,1.0,1054.0,,,
1084,755.0,"499 W 960 S, Building 2 (4th Floor), Orem, UT 8...",1.0,1.0,1154.0,,,
1085,140000.0,"1272 W Chickadee St, #60, Salt Lake City, UT...",3.0,2.0,1152.0,,,
1086,465000.0,"1918 S Mt. Aire Canyon Rd, Salt Lake City, UT 8...",2.0,1.5,1140.0,,,
1087,649900.0,"21 Avintaquin Estates, Orem, UT 84057",5.0,3.0,3200.0,84057.0,UT,Orem
1088,510000.0,"5324 S Stone Hayes Dr, Herriman, UT 84096",3.0,3.5,2297.0,84096.0,UT,Herriman
1089,1100000.0,"12451 S Bear Creek Cir, Draper, UT 84020",6.0,4.0,4988.0,84020.0,UT,Draper
1090,474900.0,"2726 Stockwell Ct, Taylorsville, UT 84129",4.0,3.5,2558.0,84129.0,UT,Taylorsville
1091,499950.0,"15362 South Tarawa Drive, Bluffdale, UT 840...",3.0,3.5,2418.0,,,
1092,360000.0,"684 S 2150 W, 102, Pleasant Grove, UT 840...",3.0,2.0,1215.0,,,
1093,600000.0,"1169 E Baine Ave, Salt Lake City, UT 84105",3.0,1.75,1608.0,84105.0,UT,Salt Lake City
1094,500000.0,"10308 S Leilani Dr, Sandy, UT 84070",3.0,1.75,2230.0,84070.0,UT,Sandy
1095,649900.0,"230 Truman Avenue, South Salt Lake, UT 841...",4.0,2.5,1680.0,,,
1096,1198000.0,"719 N. Richland Drive, 1152 E. North Bonnevill...",5.0,3.0,4244.0,,,
1097,50000.0,"103 Pine Street, Orem, UT 84058",10.0,5.0,5400.0,84058.0,UT,Orem
1098,899900.0,"14738 South Snow Blossom Way, Draper, U...",4.0,4.0,3784.0,,,
1099,335000.0,"135 N 1120 E, Spanish Fork, UT 84660",3.0,1.5,1276.0,84660.0,UT,Spanish Fork
1100,575000.0,"2754 West Shady Hollow Loop, Lehi, UT 84043",5.0,3.0,2570.0,84043.0,UT,Lehi
1101,1150000.0,"331 E Manilla Dr, Draper, UT 84020",5.0,5.0,5179.0,84020.0,UT,Draper
1102,599999.0,"1270 E Driggs Ave, Salt Lake City, UT 84106",3.0,1.75,1748.0,84106.0,UT,Salt Lake City
1103,1197000.0,"1078 W Stone Fly Dr, Draper, UT 84065",7.0,3.5,4521.0,84065.0,UT,Draper
1104,275000.0,"8043 N Ridge Loop, J8, Eagle Mountain, UT 840...",3.0,2.0,1221.0,,,
1105,154999.0,"1025 N 300 West, #92, Springville, UT 84663",4.0,2.0,1716.0,84663.0,UT,Springville
1106,1200000.0,"9712 S. Quail Ridge Road, Sandy, UT 84092",5.0,3.5,4335.0,84092.0,UT,Sandy
1107,759900.0,"6996 Hightower Rd, West Jordan, UT 84081",4.0,2.5,3140.0,84081.0,UT,West Jordan
1108,749900.0,"1515 East 900 North, Lehi, UT 84043",4.0,3.0,3174.0,84043.0,UT,Lehi
1109,490000.0,"420 N 530 E., American Fork, UT 84003",4.0,2.0,2006.0,84003.0,UT,American Fork
1110,319900.0,"278 E. New Century Lane, #c78, Salt Lake City, UT...",3.0,2.0,1345.0,,,
1111,445000.0,"199 W 900 S, Orem, UT 84097",3.0,1.5,1812.0,84097.0,UT,Orem
1112,399900.0,"1545 W Barbara Cir, West Jordan, UT 84084",3.0,1.0,1848.0,84084.0,UT,West Jordan
1113,335000.0,"11447 S Oakmond Rd, South Jordan, UT 84009",2.0,2.0,1108.0,84009.0,UT,South Jordan
1114,449000.0,"822 S Blair, West Jordan, UT 84088",2.0,2.0,868.0,84088.0,UT,West Jordan
1115,439900.0,"5383 W Borglum Ln, Herriman, UT 84096",3.0,2.5,1874.0,84096.0,UT,Herriman
1116,499500.0,"640 W 1520 S, Orem, UT 84058",4.0,3.0,2094.0,84058.0,UT,Orem
1117,1249000.0,"2215 E. 6595 S., Salt Lake City, UT 84121",5.0,4.5,5013.0,84121.0,UT,Salt Lake City
1118,2300000.0,"782 E. Ivy Manor, Draper, UT 84020",6.0,4.0,5490.0,84020.0,UT,Draper
1119,340000.0,"287 E 800 S, Springville, UT 84663",2.0,1.0,783.0,84663.0,UT,Springville
1120,134900.0,"229 Biltmore, Murray, UT 84123",3.0,2.0,1200.0,84123.0,UT,Murray
1121,1099000.0,"931 W 1280 N, Cedar Hills, UT 84062",4.0,3.0,4261.0,84062.0,UT,Cedar Hills
1122,749000.0,"7467 Prospector Drive, Cottonwood Heights, UT...",3.0,3.0,2268.0,,,
1123,344900.0,"3490 Ashby Cove, West Valley City, UT 84128",2.0,2.0,1206.0,84128.0,UT,West Valley City
1124,799000.0,"7471 S Prospector Dr, Cottonwood Heights, UT...",4.0,4.0,2554.0,,,
1125,74990.0,"823 Big Mountain Dr, Taylorsville, UT 84123",3.0,2.0,1300.0,84123.0,UT,Taylorsville
1126,775000.0,"528 N. Ranch Way, Midway, UT 84049",3.0,4.0,3117.0,84049.0,UT,Midway
1127,499500.0,"134 E. Commonwealth Avenue, South Salt Lake...",3.0,1.75,1409.0,,,
1128,1375000.0,"6192 Ridge Road, Highland, UT 84003",5.0,4.0,5651.0,84003.0,UT,Highland
1129,495000.0,"1038 Garnette Street, Salt Lake City, UT 84116",4.0,2.5,1786.0,84116.0,UT,Salt Lake City
1130,589900.0,"3768 South 1215 East, South Salt Lake, UT 841...",4.0,1.75,2242.0,,,
1131,384900.0,"4360 W 5135 S, Kearns, UT 84118",3.0,1.5,1180.0,84118.0,UT,Kearns
1132,825000.0,"2519 W Country Bend Dr, South Jordan, UT 84095",4.0,4.0,4072.0,84095.0,UT,South Jordan
1133,720000.0,"1262 E Lori Circle, Sandy, UT 84094",5.0,2.75,2754.0,84094.0,UT,Sandy
1134,1649000.0,"1043 W 900 S, Mapleton, UT 84664",5.0,4.0,5381.0,84664.0,UT,Mapleton
1135,750000.0,"6343 W 7830 S, West Jordan, West Jordan, UT...",4.0,3.5,2700.0,,,
1136,489400.0,"1125 E 10600 S, Sandy, UT 84094",4.0,2.0,1664.0,84094.0,UT,Sandy
1137,599900.0,"7623 S Cambria Circle, 3275 E, Cottonwood Hei...",4.0,1.75,1857.0,,,
1138,490000.0,"922 Blaine Avenue, Salt Lake City, UT 84105",4.0,1.5,1402.0,84105.0,UT,Salt Lake City
1139,340000.0,"3694 W 1800 N, 202, Lehi, UT 84043",3.0,2.0,1272.0,84043.0,UT,Lehi
1140,615000.0,"5197 W Eclipse Hill, West Jordan, UT 84081",6.0,3.0,2350.0,84081.0,UT,West Jordan
1141,549000.0,"453 E 950 N, Springville, UT 84663",6.0,2.75,2156.0,84663.0,UT,Springville
1142,1.0,"123 Street, Orem, UT 84059",1.0,1.0,10000.0,84059.0,UT,Orem
1143,239900.0,"4409 S Rosehaven Court, C, West Valley City, UT...",2.0,1.0,875.0,,,
1144,650000.0,"885 N 102 E, Pleasant Grove, UT 84062",7.0,3.5,4176.0,84062.0,UT,Pleasant Grove
1145,399000.0,"2068 E. Summit Way, Eagle Mountain, UT 840...",3.0,2.0,1716.0,,,
1146,564900.0,"11312 E Cottonwood Lane, Heber City, UT 84...",3.0,1.5,1051.0,,,
1147,610000.0,"4491 W Harvest Side Ln, South Jordan, UT 84009",5.0,3.0,3054.0,84009.0,UT,South Jordan
1148,365000.0,"543 N Lynnbrook Dr, Spanish Fork, UT 84660",2.0,2.0,1084.0,84660.0,UT,Spanish Fork
1149,1500000.0,"165 West 800 South, Salt Lake City, UT 84101",11.0,5.0,2870.0,84101.0,UT,Salt Lake City
1150,600000.0,"2089 Woodview Drive, Lehi, UT 84003",5.0,3.0,3237.0,84003.0,UT,Lehi
1151,499000.0,"4966 W Buffalo Ct, Riverton, UT 84096",3.0,2.0,1864.0,84096.0,UT,Riverton
1152,2275000.0,"3532 S Mapleton Estates Drive, Mapleton, UT 846...",4.0,4.0,7338.0,,,
1153,999900.0,"211 N 600 W, Lot #51, Mapleton, UT 84664",3.0,2.5,5789.0,84664.0,UT,Mapleton
1154,635000.0,"1191 E 8600 S, Sandy, UT 84094",6.0,2.5,2378.0,84094.0,UT,Sandy
1155,1850000.0,"3549 Boulden Boulevard, Bluffdale, UT 84065",5.0,5.0,6712.0,84065.0,UT,Bluffdale
1156,525000.0,"10075 S Turquoise Cir, Sandy, UT 84094",4.0,2.5,1628.0,84094.0,UT,Sandy
1157,690000.0,"739 W 600 N, American Fork, UT 84003",5.0,4.0,2826.0,84003.0,UT,American Fork
1158,100000.0,"7000 S 1300 W, West Jordan, UT 84084",3.0,2.0,1444.0,84084.0,UT,West Jordan
1159,725000.0,"9832 North Mulberry Drive, Cedar Hills, UT 8...",6.0,4.0,3653.0,,,
1160,395000.0,"1426 W 50 N, Pleasant Grove, UT 84062",3.0,2.0,1441.0,84062.0,UT,Pleasant Grove
1161,670000.0,"489 N Mitchell Dr, Spanish Fork, UT 84660",5.0,3.0,3923.0,84660.0,UT,Spanish Fork
1162,469000.0,"8343 W Clarry Cir, Magna, UT 84044",4.0,1.75,2586.0,84044.0,UT,Magna
1163,924900.0,"7242 S Walnut Way, Salt Lake City, UT 84121",5.0,3.5,2895.0,84121.0,UT,Salt Lake City
1164,400000.0,"1795 S Main St, Orem, UT 84058",4.0,1.0,1958.0,84058.0,UT,Orem
1165,584900.0,"4957 S. Wasatch St., Murray, UT 84107",3.0,2.0,1974.0,84107.0,UT,Murray
1166,620000.0,"473 South Short Horse Lane, D, Saratoga Sprin...",3.0,3.0,2512.0,,,
1167,1050000.0,"4851 W 11000 N, Highland, UT 84003",3.0,2.0,4134.0,84003.0,UT,Highland
1168,514900.0,"65 North 410 East, Vineyard, UT 84059",3.0,2.0,3076.0,84059.0,UT,Vineyard
1169,415000.0,"1128 S 820 E, Heber City, UT 84032",3.0,2.0,1193.0,84032.0,UT,Heber City
1170,573900.0,"3611 S Arbor Park Drive, Magna, UT 84044",3.0,2.5,2832.0,84044.0,UT,Magna
1171,672500.0,"4463 W Ambyr Lynn Way, South Jordan, UT 8...",3.0,2.5,3904.0,,,
1172,250000.0,"8527 S Susan Cir, West Jordan, UT 84088",3.0,1.0,1172.0,84088.0,UT,West Jordan
1173,599000.0,"4977 E Broken Arrow Lane, Eagle Mountain, U...",6.0,3.5,3377.0,,,
1174,695000.0,"743 E Leafwood Ln, Sandy, UT 84094",5.0,3.5,3150.0,84094.0,UT,Sandy
1175,469999.0,"455 S. 680 E., American Fork, UT 84003",3.0,2.5,2320.0,84003.0,UT,American Fork
1176,365000.0,"1437 S Cheyenne St, Salt Lake City, UT 84104",3.0,2.0,1400.0,84104.0,UT,Salt Lake City
1177,519900.0,"281 W 2000 S, Orem, UT 84058",4.0,2.5,2482.0,84058.0,UT,Orem
1178,259999.0,"1205 Waterside Cove, #13, Midvale, UT 84047",1.0,1.0,610.0,84047.0,UT,Midvale
1179,730000.0,"3690 Christine Street, Millcreek, UT 84106",5.0,4.0,3562.0,84106.0,UT,Millcreek
1180,365000.0,"543 Lynnbrook Dr, Spanish Fork, UT 84660",2.0,2.0,1084.0,84660.0,UT,Spanish Fork
1181,939999.0,"684 W 1460 S, Lehi, UT 84043",3.0,2.0,3544.0,84043.0,UT,Lehi
1182,290000.0,"406 E. 3335 S., #18, Salt Lake City, UT 84120",2.0,1.0,850.0,84120.0,UT,Salt Lake City
1183,283000.0,"438 W Main Street, #20, Springville, UT 84663",2.0,1.0,953.0,84663.0,UT,Springville
1184,479000.0,"1410 E 500 S, Springville, UT 84663",4.0,1.5,1695.0,84663.0,UT,Springville
1185,359000.0,"8788 Placerville Cove, West Jordan, UT 84081",2.0,2.0,1029.0,84081.0,UT,West Jordan
1186,295000.0,"1183 4300 South, 16a, Taylorsville, UT 84123",2.0,1.0,922.0,84123.0,UT,Taylorsville
1187,264950.0,"4515 S 1175 W, #65, Taylorsville, UT 84123",2.0,2.75,1110.0,84123.0,UT,Taylorsville
1188,395000.0,"238 W Paramount Ave, #107, Salt Lake City, UT...",2.0,2.5,1280.0,,,
1189,570000.0,"976 N 560 E, Orem, UT 84097",4.0,2.0,2428.0,84097.0,UT,Orem
1190,610000.0,"125 W 200 N, American Fork, UT 84003",5.0,2.75,2720.0,84003.0,UT,American Fork
1191,489000.0,"3298 Bengal Boulevard, Cottonwood Heights, UT...",6.0,3.0,2300.0,,,
1192,699000.0,"453 E 500 S, Heber City, UT 84032",4.0,2.0,1560.0,84032.0,UT,Heber City
1193,575000.0,"5288 W. Ranches Loop Rd, West Jordan, UT 84...",4.0,2.75,2854.0,,,
1194,,NA,,,,,,
1195,525000.0,"902 N. 600 E, Springville, UT 84663",5.0,3.0,2484.0,84663.0,UT,Springville
1196,1197000.0,"527 W Miller Hollow Cv, South Jordan, UT 84095",7.0,3.5,4733.0,84095.0,UT,South Jordan
1197,800000.0,"10901 S. Chapada Way, Sandy, UT 84094",5.0,3.5,3920.0,84094.0,UT,Sandy
1198,454000.0,"1322 N Colorado St, Salt Lake City, UT 84116",2.0,1.0,1426.0,84116.0,UT,Salt Lake City
1199,599000.0,"6556 S 2425 E, Cottonwood Heights, UT...",3.0,1.75,2660.0,,,
1200,395000.0,"2645 Iroquis Loop, Coalville, UT 84017",4.0,2.0,895.0,84017.0,UT,Coalville
1201,799990.0,"372 E. Hampton Ave., Salt Lake City, UT 84111",3.0,2.5,2118.0,84111.0,UT,Salt Lake City
1202,590000.0,"587 N 1260 W, Provo, UT 84601",4.0,4.0,2132.0,84601.0,UT,Provo
1203,1445000.0,"989 N. Ensign Vista Dr., Salt Lake City, UT 84103",4.0,3.0,3846.0,84103.0,UT,Salt Lake City
1204,699900.0,"3421 S 2130 E, Salt Lake City, UT 84109",5.0,3.0,3024.0,84109.0,UT,Salt Lake City
1205,329000.0,"1776 W. New Castle Lane, A301, Saratoga S...",3.0,2.0,1233.0,,,
1206,640000.0,"614 W Sidney Ln, Saratoga Springs, UT 84...",6.0,3.0,3269.0,,,
1207,849900.0,"2746 W. 6680 S., West Jordan, UT 84084",6.0,3.5,5096.0,84084.0,UT,West Jordan
1208,615000.0,"159 W 300 S, #606, Salt Lake City, UT 84101",1.0,1.5,978.0,84101.0,UT,Salt Lake City
1209,2900000.0,"3184 S Dove Dr, Mapleton, UT 84664",6.0,5.0,8567.0,84664.0,UT,Mapleton
1210,705.0,"499 W 960 S St, Orem, UT 84058",1.0,1.0,100.0,84058.0,UT,Orem
1211,475000.0,"5567 W Alpine Point Circle, Salt Lake City, UT...",3.0,3.0,2924.0,,,
1212,940000.0,"357 S 150 W, Orem, UT 84058",8.0,4.0,3400.0,84058.0,UT,Orem
1213,460000.0,"1196 East Hunter Lane, Eagle Mountain, UT 840...",3.0,2.0,2492.0,,,
1214,1050000.0,"374 Flour Mill Road, Heber City, UT 84032",7.0,4.5,5097.0,84032.0,UT,Heber City
1215,3000000.0,"12056 S Cortina Crest Dr, Draper, UT 84020",5.0,5.0,7206.0,84020.0,UT,Draper
1216,495000.0,"1700 Lower Iron Horse Loop Road, B1, Park Cit...",2.0,1.0,813.0,,,
1217,1200000.0,"2733 Loredell Drive, Holladay, UT 84117",7.0,5.0,4986.0,84117.0,UT,Holladay
1218,669900.0,"597 N Pintail Ln, Unit D, Vineyard, UT 84059",3.0,3.0,2512.0,84059.0,UT,Vineyard
1219,1800000.0,"2618 W 15250 S, Bluffdale, UT 84065",6.0,5.0,5986.0,84065.0,UT,Bluffdale
1220,3300000.0,"14433 S 2200 W, Bluffdale, UT 84065",4.0,4.0,6633.0,84065.0,UT,Bluffdale
1221,750000.0,"484 Parowan Way, Draper, UT 84020",5.0,4.0,2418.0,84020.0,UT,Draper
1222,769999.0,"361 West Weatherby Drive, Saratoga Springs,...",6.0,3.0,3481.0,,,
1223,485000.0,"5494 Mountain Men Drive, Kearns, UT 84118",3.0,2.0,1788.0,84118.0,UT,Kearns
1224,775900.0,"3877 W. Hunters Court, Cedar Hills, UT 84062",6.0,4.0,3700.0,84062.0,UT,Cedar Hills
1225,335000.0,"135 N 1120 E, Spanish Fork, UT 84660",3.0,1.5,1276.0,84660.0,UT,Spanish Fork
1226,680000.0,"1243 E 400 S, Pleasant Grove, UT 84062",5.0,3.0,3318.0,84062.0,UT,Pleasant Grove
1227,950000.0,"2167 E Oliver Cir, Salt Lake City, UT 84124",3.0,2.75,3368.0,84124.0,UT,Salt Lake City
1228,539000.0,"267 E. Verano Way, Saratoga Springs, UT 84...",5.0,4.0,2439.0,,,
1229,285000.0,"502 S 1040 E, #c130, American Fork, UT 84003",2.0,1.0,989.0,84003.0,UT,American Fork
1230,1300000.0,"1676 E 70 S, Heber City, UT 84032",3.0,2.5,3899.0,84032.0,UT,Heber City
1231,595000.0,"11547 South Dry Gulch Road, Sandy, UT 84094",5.0,2.75,2328.0,84094.0,UT,Sandy
1232,514900.0,"65 North 410 East, Vineyard, UT 84059",3.0,2.0,3076.0,84059.0,UT,Vineyard
1233,950000.0,"1803 E Cottonwood Glen Ct, Holladay, UT 94117",4.0,3.5,3620.0,94117.0,UT,Holladay
1234,940000.0,"12293 N Ross Dr, #12, Kamas, UT 84036",3.0,2.75,1855.0,84036.0,UT,Kamas
1235,498000.0,"2298 Mackay Lane, Taylorsville, UT 84129",3.0,2.0,2284.0,84129.0,UT,Taylorsville
1236,365000.0,"543 Lynnbrook Dr, Spanish Fork, UT 84660",2.0,2.0,1084.0,84660.0,UT,Spanish Fork
1237,875000.0,"2258 E Lambourne Ave, Salt Lake City, UT 84109",6.0,4.0,3003.0,84109.0,UT,Salt Lake City
1238,399950.0,"4694 W Miramonte Way, Kearns, UT 84118",3.0,2.5,1801.0,84118.0,UT,Kearns
1239,420000.0,"1534 W Van Buren Cir, Salt Lake City, UT 84104",4.0,2.75,1754.0,84104.0,UT,Salt Lake City
1240,819900.0,"4613 Thorley Drive, Herriman, UT 84096",3.0,2.5,5028.0,84096.0,UT,Herriman
1241,514500.0,"3086 West 8525 South, West Jordan, UT 84088",4.0,3.0,1848.0,84088.0,UT,West Jordan
1242,426000.0,"5314 W Scout Plane Lane, 394, South Jordan,...",3.0,2.5,1416.0,,,
1243,780000.0,"551 E Farmer Alumni Dr, Salt Lake City, UT 84106",4.0,3.5,2902.0,84106.0,UT,Salt Lake City
1244,699000.0,"2533 Elm Avenue, Salt Lake City, UT 84109",3.0,1.75,1995.0,84109.0,UT,Salt Lake City
1245,469000.0,"3365 S Rulon Dr, Magna, UT 84074",4.0,2.0,2052.0,84074.0,UT,Magna
1246,1100000.0,"13269 Cherry Crest Dr, Draper, UT 84020",6.0,4.0,4387.0,84020.0,UT,Draper
1247,715000.0,"9732 South Iron Gate Road, West Jordan, UT...",3.0,2.0,4107.0,,,
1248,1240000.0,"13268 S Aintree Ave, Draper, UT 84020",6.0,5.0,5596.0,84020.0,UT,Draper
1249,384900.0,"9383 N Vernham Lane, Eagle Mountain, UT 840...",3.0,2.5,1876.0,,,
1250,789000.0,"1096 S Meadow Walk Dr, Heber City, UT 84032",4.0,3.5,2800.0,84032.0,UT,Heber City
1251,1.0,"Orem, Orem, UT 84057",1.0,1.0,300.0,84057.0,UT,Orem
1252,530000.0,"2359 E 1120 S, Spanish Fork, UT 84660",5.0,3.5,2210.0,84660.0,UT,Spanish Fork
1253,825000.0,"14774 S Briar Park Road, Herriman, UT 84096",6.0,4.0,3842.0,84096.0,UT,Herriman
1254,420000.0,"6945 W Bonnie Arlene Dr, West Valley City, UT...",4.0,2.0,1964.0,,,
1255,299000.0,"1462 N 1250 W, Orem, UT 84057",3.0,2.5,1100.0,84057.0,UT,Orem
1256,499999.0,"1230 W Brandonwood Drive, Murray, UT 84123",4.0,3.0,2100.0,84123.0,UT,Murray
1257,439900.0,"605 E 700 N, Pleasant Grove, UT 84062",3.0,2.0,1626.0,84062.0,UT,Pleasant Grove
1258,1399000.0,"2031 W Taylor View Drive, South Jordan, UT...",5.0,4.0,5094.0,,,
1259,110000.0,"4589 Montde Grande Dr., Taylorsville, UT 84123",2.0,2.0,1000.0,84123.0,UT,Taylorsville
1260,831250.0,"328 N Center St., Salt Lake City, UT 84103",3.0,2.5,1806.0,84103.0,UT,Salt Lake City
1261,1190000.0,"2028 S Roan Ave., Saratoga Springs, UT 84...",6.0,4.5,5246.0,,,
1262,500000.0,"4915 S 4380 W, Kearns, UT 84118",4.0,3.0,2549.0,84118.0,UT,Kearns
1263,795000.0,"14892 S Mossley Bend Dr, Herriman, UT 84096",5.0,4.0,3930.0,84096.0,UT,Herriman
1264,450000.0,"68 East Settler Road, Saratoga Springs, UT 84...",3.0,3.0,1857.0,,,
1265,495000.0,"481 E 90 N, Orem, UT 84097",4.0,2.5,2788.0,84097.0,UT,Orem
1266,520000.0,"3748 S Fenton Cv, South Salt Lake, UT 84115",3.0,3.0,1205.0,84115.0,UT,South Salt Lake
1267,420000.0,"179 South Tamarak Circle, Lehi, UT 84043",3.0,2.5,1720.0,84043.0,UT,Lehi
1268,2000000.0,"1046 Foothill Drive, Salt Lake City, UT 84108",4.0,4.0,4410.0,84108.0,UT,Salt Lake City
1269,119000.0,"769 W Big Mountain Dr, Taylorsville, UT 84123",3.0,2.0,1650.0,84123.0,UT,Taylorsville
1270,849000.0,"5818 Sunny Stone Cir, South Jordan, UT 84009",5.0,3.5,3300.0,84009.0,UT,South Jordan
1271,364000.0,"1393 Stone Meadow Dr, West Jordan, UT 84088",2.0,2.0,1098.0,84088.0,UT,West Jordan
1272,774900.0,"14718 S Springtime Rd, Draper, UT 84020",4.0,2.5,3152.0,84020.0,UT,Draper
1273,480000.0,"609 E Wyngate Pointe Ln, Draper, UT 84020",3.0,2.5,2495.0,84020.0,UT,Draper
1274,280000.0,"2622 South West Temple, Salt Lake City, UT 84115",1.0,1.0,780.0,84115.0,UT,Salt Lake City
1275,70000.0,"3482 Westcrest Rd, West Valley City, UT 84120",2.0,2.0,938.0,84120.0,UT,West Valley City
1276,299900.0,"4842 S Highland Cir, Holladay, UT 84117",2.0,1.0,908.0,84117.0,UT,Holladay
1277,599900.0,"5246 W Lowe Peak Dr, Riverton, UT 84096",5.0,3.0,2505.0,84096.0,UT,Riverton
1278,499990.0,"455 S 1300 E, Pleasant Grove, UT 84062",3.0,2.0,1946.0,84062.0,UT,Pleasant Grove
1279,450000.0,"6185 Graceland Way, West Jordan, UT 84081",6.0,2.0,1964.0,84081.0,UT,West Jordan
1280,429000.0,"810 E Shady Creek Pl, Salt Lake City, UT 84106",3.0,3.0,1792.0,84106.0,UT,Salt Lake City
1281,530000.0,"504 West 10 North, Orem, UT 84057",5.0,2.5,3182.0,84057.0,UT,Orem
1282,93000.0,"3267 S Eastcrest Dr, 142, West Valley City, UT 84...",3.0,2.0,988.0,,,
1283,551000.0,"10324 N Bayhill Drive, Cedar Hills, UT 84062",4.0,3.0,1934.0,84062.0,UT,Cedar Hills
1284,640000.0,"1128 N Coachman Ln, Spanish Fork, UT 84660",6.0,3.0,3636.0,84660.0,UT,Spanish Fork
1285,480000.0,"508 S 1170 W City, Spanish Fork, UT 84660",4.0,2.0,2193.0,84660.0,UT,Spanish Fork
1286,750000.0,"4386 South 2490 East, Holladay, UT 84124",3.0,2.0,2844.0,84124.0,UT,Holladay
1287,64900.0,"755 W Little Mattherhorn Dr, Trl #316, Taylorsville...",2.0,2.0,90.0,,,
